search_request_id,search_request_created_at,estimated_duration,estimated_distance
a10a842d-1cae-4e7d-9bd9-e9e402a9920f,2022-12-21T08:40:27Z,805,4780
077227e7-ff3d-4b52-902b-dcfb3c62ea12,2022-12-21T08:40:55Z,1051,5566
bb08d09a-6fd1-4542-9050-62e1b3d6a107,2022-12-21T08:43:58Z,3453,21308
bf612274-fbe6-4929-8f99-3fcbab85c2d5,2022-12-21T08:44:43Z,493,2228
ec3fd71f-766b-41bc-ae95-9973337f2816,2022-12-21T08:44:52Z,4414,42770
bb070f18-431c-40e2-a4e3-3908835dd61f,2022-12-21T08:44:55Z,798,4752
a12190d6-70b4-4d2d-a6e8-944f7bbdd2ae,2022-12-21T08:45:36Z,3452,21307
7646138b-e05d-4b7a-aadf-c4d7e6dafc32,2022-12-21T08:46:30Z,1669,7878
59baf57c-062f-4d78-9635-0c8a37f0e899,2022-12-21T08:47:37Z,300,1548
0a764503-0674-4955-a20f-cee650e36aa5,2022-12-21T08:48:46Z,748,4936
19cba904-cba6-4b38-af09-f3b0cf59b908,2022-12-21T08:49:12Z,3246,35306
dc92cb6e-40b8-4869-b7a9-ecbf392f2a9d,2022-12-21T08:49:56Z,688,2597
e99bac3b-fd81-45eb-9256-240dfb940335,2022-12-21T08:50:16Z,2427,19462
4a20f719-8193-4592-b8d7-7980154a274e,2022-12-21T08:50:40Z,3402,22286
643473c3-e141-46af-9ae5-77242b1f5bef,2022-12-21T08:50:53Z,749,3366
b79aa1e8-4cff-4267-bbc4-8be5415ebff7,2022-12-21T08:52:06Z,707,2543
3699492a-4822-4391-8e8b-3275ff8880dd,2022-12-21T08:52:38Z,2242,18458
8e86499a-d1f8-4c65-94b5-ed300f7fa083,2022-12-21T08:55:11Z,699,3856
cb3c7c8f-3925-44d5-801c-98252c687eb3,2022-12-21T08:56:46Z,933,4853
7798066c-85fe-4a50-95b1-22fbc3d9c4b7,2022-12-21T09:25:17Z,3339,19974
6f8bb8fc-0f57-4934-8d60-3556a7cdf293,2022-12-21T09:29:24Z,885,4191
aa8c6f37-50d5-401e-aaef-a0cb80ed2712,2022-12-21T09:40:56Z,1786,11089
5e27b389-0f17-4aaa-a6dc-49b5c6cb6da9,2022-12-21T10:03:00Z,327,1534
699892df-0d22-4e29-b801-d41967f701f0,2022-12-21T08:56:56Z,349,1754
131caa99-132a-477b-9f77-fb70129e929a,2022-12-21T09:32:20Z,1046,4684
8541aceb-5bb9-401c-915d-819fcd90ffe7,2022-12-21T10:23:14Z,1045,6934
3239619d-8b30-4b5b-a455-65b83e138ec3,2022-12-21T10:52:05Z,514,3268
a657d4e4-0ef5-4bdd-b9b3-102112fd1b75,2022-12-21T11:10:09Z,2232,13232
9cb59cff-aedc-41c4-b5bb-719f22fea46c,2022-12-21T08:57:12Z,1671,13817
1d21ed87-7920-4d4f-bcf1-01c7f8d9cb3b,2022-12-21T08:57:36Z,867,4153
97d70dee-6a7d-4e3e-9334-86bd4a7c97b2,2022-12-21T08:57:36Z,3315,29563
5208aaa7-b37c-472f-947e-975ff8ffb71b,2022-12-21T08:58:05Z,1143,5965
3d5b39c2-1f22-4789-b48f-c7d09971c14b,2022-12-21T08:58:06Z,2665,18469
9213c200-41a2-46c8-95e6-515f2ff992dd,2022-12-21T08:58:31Z,3305,29504
ec7aeae2-14c2-4711-8e83-00b6eef0ca30,2022-12-21T08:58:57Z,548,4642
d796674b-e4a0-4519-b5e8-8e65a4c9250b,2022-12-21T08:59:44Z,2665,18469
07b2dc86-a3cd-4b04-b430-2c2486c2e877,2022-12-21T08:59:53Z,3887,24122
ac16d75d-894c-4940-b629-3adb910fb76c,2022-12-21T09:00:44Z,3282,29368
a09d2890-25ac-4160-87d7-d09c9e48417a,2022-12-21T09:01:28Z,2101,9914
f79106d5-2059-4269-8d3b-37ee20ce30ae,2022-12-21T09:01:42Z,538,2204
2476b99f-5978-4c0c-a1ad-d14b85f9b92f,2022-12-21T09:02:12Z,688,2740
fa330149-2400-4ef1-a37c-b244b07f4c46,2022-12-21T09:02:26Z,2690,16959
30850e9e-2b8b-4ba4-9037-541a6af24b33,2022-12-21T09:02:51Z,1412,7215
4aa4920d-c143-490b-a3c9-1b28282e42ba,2022-12-21T09:02:53Z,349,1754
6b99969a-bdbe-4cd6-ae36-9317251f8cf9,2022-12-21T09:03:46Z,3127,20168
d5fca38e-f3cd-49e8-9818-096da353fa65,2022-12-21T09:04:04Z,1098,5642
714eb3c8-9987-411c-a1b4-3792a5c38a60,2022-12-21T09:04:05Z,1671,13817
2d4d0587-8d00-49d1-b637-0a85716fab13,2022-12-21T09:04:17Z,1372,7226
5867a095-e3b3-4b7c-9d67-55477d547611,2022-12-21T09:04:23Z,996,7069
38b0c293-5c3a-49ac-a2a3-1d7a3baaf045,2022-12-21T09:04:52Z,3223,29064
2da39b2b-f1ca-4777-8cd5-96eedaaf9b6f,2022-12-21T09:05:18Z,1087,5756
e65640f7-ad6c-4429-9dce-14853bdffe40,2022-12-21T09:05:46Z,1288,8574
5265fd76-30b7-4b62-a84e-abc11c9f1609,2022-12-21T09:06:09Z,1146,5923
e8ea7340-2249-4416-9a2d-5621998db695,2022-12-21T09:06:21Z,422,1931
480b1c30-75dc-440d-890e-775a2ca7eead,2022-12-21T09:06:32Z,1087,5755
c1fba190-28b9-4a76-a443-65012bdf650d,2022-12-21T09:06:33Z,2283,13309
6a924980-bb03-43cc-bdd9-9120e0e415d4,2022-12-21T09:16:31Z,291,1271
1332d07e-f2bf-4cbe-8958-b76eb0297613,2022-12-21T09:16:51Z,1690,10728
ff99f7dd-2b59-48b3-b596-3b4ce45ad046,2022-12-21T09:27:32Z,2097,10524
edd76e4b-11a6-410b-997e-785e0bb9645f,2022-12-21T09:06:39Z,2905,14340
402c97fc-e572-4932-980a-11f587afd67f,2022-12-21T09:06:40Z,2653,13934
7f2a5114-3b63-4d37-b5b0-bb2b6c87455c,2022-12-21T09:06:41Z,1131,5996
23ae0da2-be06-4ac0-8a08-8fe47eca8b14,2022-12-21T09:07:08Z,421,1927
7f916bc8-ecd0-4ba3-b06b-482ed5db6082,2022-12-21T09:07:38Z,1866,10325
c0500231-2110-4908-8592-1e845adf31bc,2022-12-21T09:07:53Z,422,1932
56f26043-ebb9-41e2-b0b1-0378269bb736,2022-12-21T09:25:37Z,1053,7816
613c1de1-d511-4fd4-aade-30abc43d99c6,2022-12-21T09:39:45Z,1749,10464
4837ac00-5754-489a-b889-f61d55eff42b,2022-12-21T09:44:26Z,2608,22382
79820212-ee3b-4475-9a50-3c4979ccb320,2022-12-21T09:55:24Z,1346,7978
64463b24-1b9f-4a73-ba98-0149e6f9b900,2022-12-21T10:13:09Z,1809,12002
d2cb2cc6-b942-4100-a625-cb68a75a71ec,2022-12-21T10:18:01Z,1349,6880
2859a64e-2304-4aea-8fb0-2a467d202241,2022-12-21T09:10:13Z,3532,24001
38f1fb71-bcfd-4fc1-b2e5-5e2d41e23b46,2022-12-21T09:10:37Z,1850,9190
751dd934-bb9f-47e9-a0e3-416615e030d2,2022-12-21T09:12:06Z,1851,9194
e25d4110-0d28-41ab-a5a1-b8eddcabf576,2022-12-21T09:12:16Z,243,629
ffba0d81-ba05-4553-91ec-ee9d08c0b7d4,2022-12-21T09:13:18Z,1358,6711
18c45011-26a2-40ee-87c7-592c3cdc4011,2022-12-21T09:13:22Z,575,2782
4b09c4a1-488a-4717-a744-fd9e228581e1,2022-12-21T09:13:48Z,760,3689
d99f96da-8a88-40c9-a2a1-eccf830c5727,2022-12-21T09:14:48Z,292,1260
574fe690-2dab-45da-8470-d4f6bb63fcde,2022-12-21T09:15:02Z,1695,10747
0cf749ab-ad1d-4f62-98db-1a4f7238b424,2022-12-21T09:15:48Z,641,3636
d466b216-21cb-4987-a8fc-c4367a747b70,2022-12-21T09:19:37Z,1213,7018
67f6d3ed-6cf2-42ce-8f9c-0a29164f593b,2022-12-21T09:27:13Z,1355,9455
3326c15a-ce3f-4da8-930f-6d4fddd49ac2,2022-12-21T09:15:31Z,2276,13238
d1ed4e4e-cd4c-4bf7-b39b-e824f8bcf1dc,2022-12-21T09:15:58Z,1692,10737
8a290fa6-a526-4ab2-b3bb-856ad965d8a7,2022-12-21T09:16:09Z,272,1188
e32a405f-2724-474e-9e60-0657564eb725,2022-12-21T09:16:34Z,641,3640
e3fb9735-e7bc-46c5-88d8-4d554786aa9c,2022-12-21T09:16:45Z,2817,22466
dbc5d0b3-8730-41db-8bcb-92ca1fb98362,2022-12-21T09:16:52Z,3230,19458
17ea5984-2ed4-4be9-914f-a7d1f59784cc,2022-12-21T09:17:21Z,566,3117
a23ef552-bbad-4831-a804-2c47084829d0,2022-12-21T09:17:39Z,641,3640
bc3940b9-3aff-442c-9c97-02e16918a438,2022-12-21T09:18:16Z,3231,19463
8233b7b4-16b2-469d-a7bc-da27315f2f5e,2022-12-21T09:18:20Z,641,3640
cd6ceead-2bb9-41cf-b962-0393ede7bf95,2022-12-21T09:18:23Z,566,3117
dd547711-8e1f-456d-8d3e-6ef48b3bc34a,2022-12-21T09:18:29Z,316,1308
eff798b1-b6cc-4b1a-85ab-b9e513238957,2022-12-21T09:18:38Z,1634,10696
c5d07429-e2c6-4075-91da-642317106997,2022-12-21T09:19:16Z,566,3117
19807802-e2b1-4421-8b20-1d540b80bb8f,2022-12-21T09:19:41Z,2374,13577
d4074b13-a27c-4c20-9e24-8219377b2280,2022-12-21T09:19:46Z,1838,8930
1487ba42-3e96-4c73-8eef-34da075f7d75,2022-12-21T09:20:26Z,3694,29160
28cde2e9-027c-47a0-84ad-d71fe595feaa,2022-12-21T09:20:26Z,876,4947
27bfe349-ce42-4f1d-86ae-d3afec716a70,2022-12-21T09:20:43Z,2400,14481
040376be-4030-4296-b34e-5f51d4fc0fbc,2022-12-21T09:25:21Z,743,4185
747aea1c-346b-4a32-9639-cbee75b3e8a0,2022-12-21T09:25:46Z,36,120
766c3d09-f05f-45e0-856e-c9b2430ba376,2022-12-21T09:26:45Z,743,4187
d9366aee-9e2d-4216-8f2c-ad181b5ddbcb,2022-12-21T09:28:02Z,2295,12647
b581127a-ee6b-4b22-9f75-71673b94104e,2022-12-21T09:39:48Z,3439,27958
e83b526d-42d6-4867-8f40-c7f6ecf9c3d4,2022-12-21T09:20:46Z,3694,29158
24a21160-7837-43f8-83f1-5bda6817281b,2022-12-21T09:21:10Z,1213,7018
f6545309-7990-44df-8fb3-42f85d0c2015,2022-12-21T09:21:40Z,1500,14964
ee25c56c-9e60-4b14-912a-22dfcf519ae5,2022-12-21T09:22:04Z,1213,7018
08b6a6c0-ef91-481b-b8a1-db5427491106,2022-12-21T09:22:18Z,1405,7138
aa1e2e33-631c-49ba-b618-771dc370aa8a,2022-12-21T09:42:54Z,1325,6968
37ddaf39-27fa-440e-b2cb-bd3eae79edba,2022-12-21T10:09:06Z,615,2557
7b8b377c-1fb0-4d75-b230-6c67f90ce6af,2022-12-21T09:22:23Z,2240,13713
1e7efec0-2c88-44d4-bfdc-221b68d7fbdb,2022-12-21T09:22:53Z,448,1932
3bb90ddc-d48e-4dae-b814-64bb8b02b0e2,2022-12-21T09:23:07Z,1084,7903
8aeace07-65e2-4729-862b-f4c764217538,2022-12-21T09:25:57Z,515,2382
72d0a73a-9130-4292-b062-7f8a92ed6b50,2022-12-21T09:26:04Z,834,5722
be4c48f1-a37d-4cce-8f08-fc439caf4cb2,2022-12-21T09:26:32Z,1224,6799
120d3c6a-54d3-4f67-87db-7c0e26672105,2022-12-21T09:26:43Z,2150,17329
89ffb3e0-0f17-43b1-9e7d-019c84575090,2022-12-21T09:27:07Z,834,5721
b5ac3e82-7b84-414a-9d69-52722b204a20,2022-12-21T09:27:48Z,510,2371
b22c5f2c-9070-4cc2-9e43-02085428a73d,2022-12-21T09:28:22Z,2577,17702
e8cb072e-2af9-478e-906a-82a46b131ad5,2022-12-21T09:38:58Z,1399,7838
024cfed7-0c0b-4717-80c5-762811a797c1,2022-12-21T09:41:15Z,869,4129
a5a35f08-ff48-4e99-847c-c286e98b4b02,2022-12-21T09:46:21Z,1731,8139
cdd8f14d-f00b-41c3-938a-2f6a47a5901b,2022-12-21T09:28:32Z,488,2455
c4fc3932-c835-4c0a-8cfd-0f58a30abfd2,2022-12-21T09:28:56Z,639,3290
aebacce5-c8c9-40a1-ab4e-36bc976d8301,2022-12-21T09:29:14Z,2547,15034
4de7d592-b644-4974-b53b-87342e968604,2022-12-21T09:29:20Z,1371,7475
428489f3-9c25-4e3d-8387-4ecc10b06c0c,2022-12-21T09:30:19Z,884,4187
6099b1bf-b3c3-4226-ab20-0698c877efa0,2022-12-21T09:30:26Z,514,2376
79fbaf33-90e9-48e3-9ea2-e2355c498b3a,2022-12-21T09:30:30Z,641,3640
28d136b3-3700-495a-8f32-1a5ab74b277d,2022-12-21T09:31:04Z,884,4187
74833c3e-1957-4dde-be80-00d9b67a3377,2022-12-21T09:31:05Z,820,3372
0acb248c-8c7c-4b6b-9eb9-ff83843db16e,2022-12-21T09:31:11Z,1581,15104
b662fd59-4405-4fc6-879d-ffadc2c76aec,2022-12-21T09:31:30Z,1002,4290
77400d63-5578-42bd-9588-89e602d8ca29,2022-12-21T09:32:03Z,1281,7301
7308fe3f-c2aa-4379-816c-6941bbd657ae,2022-12-21T09:32:46Z,1281,7301
5fdd6261-a0c5-4431-a324-b201dc8692e7,2022-12-21T09:32:49Z,481,2137
406f880f-319a-41a9-bc04-1f7633b2c7ec,2022-12-21T11:11:08Z,1153,7080
3c0ef955-1ae5-43fb-a77a-cd0b1009033a,2022-12-21T12:11:45Z,1268,6826
3874af8e-afbd-4226-9874-8a0a5cc9aa6d,2022-12-21T09:32:57Z,1084,5056
87b38a01-904a-49e8-846f-dab10a08620f,2022-12-21T09:33:17Z,2549,15040
6e4ccdb6-1d22-4aa1-bc2b-8f5ad794fa08,2022-12-21T09:33:28Z,557,2392
de80a1ab-cd08-4a7b-afbc-4f5b6aff25e1,2022-12-21T09:33:35Z,514,2377
a9f373b4-f0be-4b1d-93a6-0cbe8726c982,2022-12-21T09:52:34Z,3898,20571
868523ef-4efa-4afe-8d31-d273bbebfdcd,2022-12-21T10:08:09Z,1855,16381
ad123989-bd94-4c21-8d26-0e6576d3be11,2022-12-21T09:33:53Z,641,3640
4636529e-3134-4521-ac7b-4572b3075226,2022-12-21T09:34:27Z,3339,26261
491cf0f4-d7f6-4da0-9386-389d3d7d557c,2022-12-21T09:35:23Z,869,5610
dac8ea6c-b8be-4d0f-9d34-8a64869d4927,2022-12-21T09:35:49Z,807,4231
304913f6-524e-44db-ae8d-cdc9d782a05b,2022-12-21T09:49:26Z,3139,19565
0c2b4b6f-9b74-4778-9e38-8f17dfd05ef2,2022-12-21T09:57:02Z,3521,31010
a74a9fba-420b-4847-b407-28fb07112a1e,2022-12-21T10:21:49Z,786,3899
fbef7e9f-ed5c-4415-bf2b-854b55cf55f5,2022-12-21T10:42:47Z,3472,38213
dd4a3da0-33a5-41b9-acc5-1aeed9599239,2022-12-21T09:36:30Z,1007,4907
182106ea-9592-4111-b200-5ed37011aef8,2022-12-21T09:37:13Z,869,3859
246cc3e8-2c85-42be-85b5-83370d900dd4,2022-12-21T09:37:42Z,1809,11727
8093b342-efb3-4215-9b6a-c5bce7d65d9d,2022-12-21T09:37:18Z,1349,9184
9711ac46-d8e0-469a-a741-f3b0dda5ecb7,2022-12-21T09:37:33Z,1170,6708
19f6a607-4c32-49ae-81d0-8bf63409913d,2022-12-21T10:48:17Z,1133,7097
f997b511-3457-4a5b-a8a9-6d590b900037,2022-12-21T09:38:10Z,1170,6708
d6f94c6a-ae31-43e9-8176-1c4756f7b398,2022-12-21T09:38:16Z,310,1164
e7a585af-22dd-4fb6-8da7-717e7d27138e,2022-12-21T09:38:34Z,1121,6438
e120b380-b882-4090-98f4-d6b7cf47e072,2022-12-21T09:38:52Z,310,1164
f7759787-3db0-4ac4-81fc-f3afdadd6f60,2022-12-21T09:38:57Z,1170,6708
f79e7772-8d68-49b9-917c-3c9c13c72a7a,2022-12-21T09:39:08Z,2925,14905
3c04ad20-192c-4934-af86-7f78959136d6,2022-12-21T09:39:26Z,2036,9872
c4a52c6c-dd38-4e89-a1fb-5b2f0940bcae,2022-12-21T09:52:19Z,404,1683
8adc2446-a77d-4eab-8792-bc557864ffea,2022-12-21T10:25:24Z,1931,11833
9c7152f2-d0b8-4250-add2-eafc5b239a34,2022-12-21T09:39:26Z,1538,10950
9da877c5-58ed-4fec-acdc-c375f04142ab,2022-12-21T09:40:26Z,869,4129
bc948267-2845-4206-b112-afe51634fd24,2022-12-21T09:40:59Z,1113,8949
f1fd7608-bd88-4e20-9d5a-d8f90a99d7cd,2022-12-21T09:41:04Z,1007,4907
1a593285-cdd4-4997-9486-49486b557ef2,2022-12-21T09:41:06Z,2454,15472
77c16f56-8ac8-46b0-8eab-fae8addbcb21,2022-12-21T09:41:25Z,1168,6698
5abf66b2-5462-41c7-b34e-556b5149a070,2022-12-21T09:41:54Z,2478,14286
d7bdf751-cb06-49b8-b0c2-5e8c7b78f658,2022-12-21T09:41:59Z,870,4134
411f6b66-3583-4a18-9cf0-05809f36dd5a,2022-12-21T09:42:21Z,829,4044
96a2a14e-9783-434f-81a3-fe91048bad88,2022-12-21T09:42:30Z,2474,14284
9666286a-fc8c-4b35-9a3f-9e1a59b362d2,2022-12-21T09:46:11Z,2298,11868
7f79cccf-28bf-477b-8125-1ed66bcc0553,2022-12-21T09:55:58Z,1610,10445
7fb65f4f-1eba-4741-be48-0b0e3d54b8b3,2022-12-21T10:01:05Z,3196,16096
66a031c5-e9f2-4f22-93f0-296e4a3edbab,2022-12-21T09:42:31Z,1146,5238
975f4b9b-a1fe-4d08-a4a9-86957e2afe0c,2022-12-21T09:42:34Z,2783,17636
8d931d55-258f-4e1c-843c-379e82dfa327,2022-12-21T10:01:03Z,1347,7980
dfc540ea-d33f-40bb-900b-4d6826432f31,2022-12-21T10:07:40Z,1918,10478
03453007-a658-4f5e-8fcb-abfd0a7204ba,2022-12-21T11:00:50Z,1584,7935
a78e98b8-1166-45a5-b251-d0d5d36f5c02,2022-12-21T11:26:28Z,2854,17596
49bb738a-e262-4729-8860-ee749795035a,2022-12-21T09:42:53Z,497,2820
ad25b154-a5d5-43f8-b683-a45cc3b475eb,2022-12-21T09:46:03Z,2907,15145
fab400be-4b35-487b-b646-434290782fa7,2022-12-21T09:43:37Z,500,2835
5f8fa41a-6ea4-4775-b103-ab046d6b5cd4,2022-12-21T09:43:50Z,1786,11089
45561a28-27e6-4ca8-87a1-418f0bcda543,2022-12-21T09:44:00Z,1146,5238
7c4a9f7c-ab12-49f1-ac90-b9a635f7a806,2022-12-21T09:44:07Z,1172,6718
0a036778-396e-4f6d-a8ef-99a8e184aaee,2022-12-21T09:44:09Z,500,2835
5860242b-69f7-49ea-a8ad-4b3f90087e62,2022-12-21T09:44:27Z,2160,12026
45c147cd-005a-4e52-9cd5-f23445cdaaf5,2022-12-21T09:44:41Z,1731,8139
f2055689-3f9f-4044-9c8c-caa8926bb102,2022-12-21T09:45:19Z,1213,7109
3bec1421-0e03-47cb-b094-a09a43a33430,2022-12-21T09:56:54Z,1614,8247
f8df4559-6b20-48af-a0d0-077ced7e220a,2022-12-21T09:59:48Z,2172,14804
7c26fba4-432a-4ca2-ad8f-8168b10ec6ba,2022-12-21T10:05:32Z,1944,13214
4235d456-dd3f-4cb2-9406-0be3346baba8,2022-12-21T10:07:11Z,324,1251
d3e21f91-9bd4-41f6-9c4e-69e85aabeedb,2022-12-21T09:46:32Z,1087,5060
fc7cdd84-ce44-45e3-a542-dea1f471339d,2022-12-21T09:46:56Z,869,4237
0b49542c-d11a-4c86-9d83-cbe37075b78b,2022-12-21T09:47:07Z,2773,15924
98b19e78-034b-46bb-853a-6959cae4bf81,2022-12-21T09:47:21Z,1393,7319
f30ff45b-b370-4866-8414-7af27dea98a0,2022-12-21T09:47:52Z,2301,11879
2b865da9-fc09-4be0-8fa3-e296ff829157,2022-12-21T09:49:32Z,1737,10068
0f9ca776-c883-409e-aeae-feb80fe15eb4,2022-12-21T09:49:40Z,1604,11030
50180011-e405-499c-b33b-800dff81166b,2022-12-21T09:50:24Z,3150,20190
eb69157d-a463-49ac-9797-5a719529e6c1,2022-12-21T09:50:44Z,1832,9525
df7f2543-c9ac-4988-9a65-666a12ba2ed5,2022-12-21T09:50:49Z,414,2169
95ed8d58-e2cb-4a4d-875f-ab96d238ead2,2022-12-21T09:50:53Z,562,1829
d2753280-5e93-4fd4-a2ef-c3a8626ad000,2022-12-21T10:38:55Z,1063,5763
410e581b-c8e9-4498-a202-e11e85eb480f,2022-12-21T10:58:10Z,900,4510
2a7eaa04-a6d4-4d53-8d9d-941685b8356f,2022-12-21T09:51:36Z,615,2557
534b9bd4-7b2a-4808-bc34-1e5f021acc5d,2022-12-21T10:33:19Z,1305,8371
c2f1f5f8-2656-4474-a86a-716ecfc3473a,2022-12-21T09:52:14Z,2318,17297
ece4bf08-a565-4136-9636-0f36ec1f8088,2022-12-21T09:52:27Z,1054,3679
d5954015-b518-44a0-8257-97403a66bbfd,2022-12-21T09:53:01Z,828,4035
20f6d2b7-6a88-4700-a435-99fc34d961c4,2022-12-21T09:53:05Z,2353,12374
15a10025-af12-4d5b-9ecd-8c54f44a6997,2022-12-21T09:53:26Z,1054,3679
ed1cf42c-8451-4151-821f-0a763ee4cef1,2022-12-21T09:53:47Z,2353,12374
130c2b01-79e4-41ea-8ab4-03f43ac83bbc,2022-12-21T10:21:28Z,3107,21433
05a7fdf4-a248-418a-8caf-4b637bb56cc4,2022-12-21T09:53:55Z,1680,9769
d27f5af4-d68d-42b7-88ae-644a3370e5b6,2022-12-21T09:54:06Z,229,775
646eb803-a8e9-4279-9c90-8bd83707072e,2022-12-21T09:55:12Z,232,783
39aa5ca3-efca-41ee-b9f3-655ede3971b1,2022-12-21T09:55:31Z,2367,15459
18ab275f-ea60-4de0-890c-981713132f61,2022-12-21T09:56:09Z,1347,7980
c04582d4-7dce-4896-b87c-f75633a96cb7,2022-12-21T09:56:59Z,1489,8190
ae0f9c57-d398-4f1d-bd0f-94b0c1409d7a,2022-12-21T09:57:05Z,1264,7577
397dc894-66c8-409a-b30d-b17c1ce330d9,2022-12-21T09:57:06Z,1701,7170
ed7b4684-b285-4cde-9c69-b51858502592,2022-12-21T09:57:39Z,1659,8979
c2c8d51d-a87b-46fe-86d3-5edc50e7544e,2022-12-21T09:58:03Z,325,1551
edaf3827-cef0-4f71-9eac-d5a4d223416c,2022-12-21T09:58:06Z,2304,14554
6275235b-28fb-482d-a939-b03ff392016c,2022-12-21T09:58:07Z,1463,7957
a26791d8-eb4e-4226-9eca-9f9c2aefc7f3,2022-12-21T09:58:35Z,2556,14303
6c37ee3a-2d6a-4a6c-8607-69e2ca22815c,2022-12-21T09:59:16Z,1347,7980
703dc1f0-da10-45d1-aed6-f39d6974dd2e,2022-12-21T09:59:23Z,1863,12042
d8ba4439-f380-4880-8380-d1a893026884,2022-12-21T09:59:50Z,592,2663
0be79129-a59a-443b-8d45-3b133f3ff646,2022-12-21T10:00:10Z,1347,7980
29e69ffd-911d-44a8-b619-3ee017d6dfbc,2022-12-21T10:02:02Z,603,3582
9e1d43df-e82c-497d-aea1-85601f0650c2,2022-12-21T10:02:16Z,2547,21384
ba7f8347-6666-4fc2-986a-ff3129947596,2022-12-21T10:06:12Z,2554,14297
d06966e1-9a0f-4e64-a634-90e07c1e32c5,2022-12-21T10:32:20Z,443,2291
66c220c3-2b3c-43bf-a210-343151297db2,2022-12-21T10:36:58Z,361,2140
fba1ba77-bb1c-4993-a304-993e04960687,2022-12-21T10:53:56Z,1585,7938
d97e8c06-b78d-4d34-b2a9-cb02593c39aa,2022-12-21T11:02:28Z,1221,6669
63e94b01-47de-4399-a6aa-2ed278b34369,2022-12-21T11:23:29Z,1373,5901
d43e436d-cf59-4b34-a7e0-ded467c57fc6,2022-12-21T10:03:10Z,1325,7973
7156d9ef-8490-46ca-95e6-37ba2e19d6b9,2022-12-21T10:03:19Z,3549,26746
38cb693a-4fd0-402d-841d-eb05b5fbec4a,2022-12-21T10:03:22Z,1308,6099
38cd0b5a-27cd-464d-8083-9cdd44b14a3b,2022-12-21T10:05:14Z,530,2377
ef410e95-3206-4721-9b1b-a53b5f20ed4b,2022-12-21T10:05:25Z,2632,17914
efdfe169-7881-4a1c-8d52-4e78873eb691,2022-12-21T10:05:41Z,706,2827
211563d2-97c7-4d46-819e-3d887977ee70,2022-12-21T12:42:13Z,1537,7423
1fb2a471-4ab1-4628-9438-be6db9b7ce75,2022-12-21T12:47:29Z,1207,6312
4446bbc3-6011-4092-94c7-9c7c63000905,2022-12-21T12:56:31Z,1487,9303
441d2d5a-f0ff-4fd3-a16a-d32eca46a0f8,2022-12-21T12:59:45Z,705,2984
ddad15f5-542b-4b1e-8a48-49d466fbae4c,2022-12-21T13:01:16Z,2763,14072
85a5c1b4-0342-4b09-8e3c-5525af27857c,2022-12-21T13:02:24Z,1228,4600
584f3251-3592-401a-b5e5-3cd0ba7ab2f6,2022-12-21T10:07:09Z,1620,6980
5fcd1b75-6f44-442b-bf1c-3b5183683dff,2022-12-21T10:07:37Z,261,937
2d1e5fba-7e32-406c-9c01-51c7eb0aec24,2022-12-21T10:11:10Z,1580,10616
43e339a0-4010-49e4-82bf-12da4f575748,2022-12-21T10:20:06Z,949,4375
6eddf680-1ee8-4f9a-9fc9-e443836df813,2022-12-21T10:20:12Z,1227,6145
89f1b611-041c-4b88-aa23-3600d6b7e3f6,2022-12-21T10:24:06Z,857,4220
37747016-8d19-4be8-9f14-95a2ea3475a1,2022-12-21T10:27:21Z,616,2560
c7ae604b-3d73-433e-a108-bd7e902cf32f,2022-12-21T10:07:37Z,1112,7034
c1099b16-315a-40ae-a397-9dacfe85bd32,2022-12-21T10:07:45Z,1898,10543
4a0a3d3c-3a2d-4c3a-a667-13eeccaac789,2022-12-21T10:08:05Z,556,2604
04efd455-5fba-48d3-95f9-fc90c127cf32,2022-12-21T10:08:06Z,2547,21384
57185503-ffdf-4dc9-94ac-6386317986ac,2022-12-21T10:10:07Z,196,584
a9ebe0be-c030-4cdc-b30b-3e3252954208,2022-12-21T10:08:44Z,680,3434
5a8a73d6-7c6e-4bdc-a988-81b51a5989aa,2022-12-21T10:09:10Z,2846,24131
6899bb45-03b3-4bd7-960d-529a3e92ead8,2022-12-21T10:09:12Z,2546,21380
f4b5853b-c9c1-4e41-af49-7e0791bfbbe4,2022-12-21T10:09:29Z,2380,17846
9fef93e3-e8cd-41f4-80a8-10ffa9a56d04,2022-12-21T10:52:58Z,764,3683
4802cd3f-33d0-48c9-b1df-2a2d27ef81c2,2022-12-21T11:12:15Z,885,4743
7d1b1db3-e6ae-4c21-824f-c25170c68603,2022-12-21T11:39:58Z,1905,9917
5c9af7f0-b6e2-4016-9f34-53ce46429ff1,2022-12-21T11:57:58Z,3251,21385
f0c38e4f-959b-461d-afb6-931d0598f712,2022-12-21T12:20:28Z,2975,17305
33ee4a1c-0af8-43c9-8be5-7ccde5c45248,2022-12-21T12:51:07Z,1270,6833
dfdd3e12-6e51-4fa5-b39b-620936ad71b6,2022-12-21T12:51:28Z,855,4882
a3172f9e-9d2b-4e91-9cf6-7ab27e93ac94,2022-12-21T13:05:05Z,1406,7614
97f30c44-5a83-4cc8-95d0-7b223869e14a,2022-12-21T10:09:47Z,680,3434
2635fef4-1fa4-4c0b-be21-f38137dc9dc7,2022-12-21T10:09:54Z,2984,18362
85219c67-b13c-4b7f-bc2c-87600a3d5a0e,2022-12-21T10:09:57Z,1617,10781
1a5703b8-2f2f-44a2-8f54-0a53e8afc861,2022-12-21T10:10:06Z,1684,13768
